Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
08-09-2010,26.03,39.94,7.46,24.51,18.38,20.78,21.80,24.46,27.63
09-09-2010,25.95,39.99,7.55,24.51,18.43,20.82,21.97,24.73,27.63
10-09-2010,26.15,40.43,7.56,24.71,18.45,20.96,21.88,24.98,27.90
13-09-2010,26.57,40.73,7.72,24.95,18.77,20.97,21.95,25.02,28.21
14-09-2010,26.51,40.59,7.66,24.88,18.86,20.99,21.91,25.09,28.25
15-09-2010,26.48,40.51,7.68,24.89,18.99,21.15,21.81,25.33,28.32
16-09-2010,26.60,40.33,7.66,24.85,19.10,21.17,21.71,25.24,28.31
17-09-2010,26.60,40.13,7.62,25.07,19.18,21.12,21.66,25.25,28.41
20-09-2010,26.77,40.84,7.77,25.46,19.47,21.34,21.95,25.58,28.93
21-09-2010,26.64,40.83,7.69,25.50,19.45,21.32,21.85,25.62,28.81
22-09-2010,26.73,40.57,7.57,25.38,19.34,21.35,22.00,25.65,28.62
23-09-2010,26.47,40.27,7.42,25.00,19.34,21.22,21.76,25.51,28.47
24-09-2010,27.12,41.20,7.62,25.70,19.70,21.49,22.10,25.86,29.20
27-09-2010,26.95,41.03,7.54,25.52,19.72,21.37,22.16,25.67,29.04
28-09-2010,26.95,41.32,7.55,25.66,19.72,21.54,22.21,25.87,29.24
29-09-2010,26.73,41.72,7.50,25.66,19.69,21.46,22.12,25.80,29.03
30-09-2010,26.64,41.76,7.48,25.56,19.61,21.36,22.03,25.72,28.97
01-10-2010,26.98,42.29,7.56,25.60,19.62,21.42,22.18,25.72,29.01
04-10-2010,26.57,41.79,7.51,25.30,19.43,21.35,22.11,25.48,28.93
05-10-2010,27.33,42.77,7.69,25.98,19.85,21.54,22.36,25.92,29.53
06-10-2010,27.55,43.12,7.68,26.14,19.74,21.64,22.26,25.86,29.37
07-10-2010,27.29,42.93,7.65,26.10,19.74,21.55,22.29,25.88,29.46
08-10-2010,27.83,43.50,7.66,26.30,19.85,21.61,22.37,25.95,29.78
11-10-2010,27.80,43.60,7.65,26.24,19.88,21.64,22.37,25.96,29.80
12-10-2010,27.85,43.51,7.75,26.20,20.00,21.67,22.28,26.02,29.87
13-10-2010,28.29,44.04,7.75,26.61,20.17,21.87,22.36,26.21,29.93
14-10-2010,28.04,43.99,7.61,26.51,20.18,21.88,22.34,26.18,29.86
15-10-2010,28.10,44.11,7.49,26.33,20.52,21.94,22.41,26.27,30.07
18-10-2010,28.20,44.42,7.66,26.38,20.64,22.01,22.63,26.50,30.05
19-10-2010,27.52,43.35,7.55,25.97,20.28,21.75,22.46,26.05,29.60
20-10-2010,28.08,43.92,7.63,26.33,20.44,21.91,22.63,26.23,29.93
21-10-2010,28.08,43.84,7.62,26.55,20.47,22.01,22.54,26.33,30.14
22-10-2010,27.91,44.15,7.62,26.56,20.55,22.08,22.40,26.36,30.32
25-10-2010,28.41,44.26,7.59,26.62,20.62,22.13,22.34,26.50,30.49
26-10-2010,28.30,44.33,7.61,26.53,20.65,22.01,22.29,26.40,30.60
27-10-2010,28.05,44.19,7.61,26.33,20.70,21.91,22.18,26.27,30.43
28-10-2010,28.04,44.10,7.60,26.24,20.71,21.98,22.25,26.40,30.56
29-10-2010,28.29,44.10,7.59,26.29,20.72,22.04,22.30,26.29,30.54
01-11-2010,28.27,44.22,7.60,26.31,20.77,21.98,22.09,26.32,30.50
02-11-2010,28.56,44.66,7.61,26.56,20.97,22.08,22.36,26.52,30.84
03-11-2010,28.47,44.77,7.68,26.60,21.07,22.16,22.30,26.56,31.01
04-11-2010,29.42,46.14,7.95,27.17,21.40,22.43,22.54,26.69,31.47
05-11-2010,29.51,46.40,8.12,27.32,21.38,22.32,22.53,26.56,31.63
08-11-2010,29.57,46.55,8.07,27.20,21.40,22.27,22.39,26.47,31.59
09-11-2010,29.08,46.45,7.90,26.96,21.32,22.15,22.33,26.35,31.31
10-11-2010,29.22,47.06,8.00,26.94,21.36,22.10,22.20,26.35,31.56
11-11-2010,29.51,47.58,7.92,26.81,21.02,22.11,22.20,26.42,31.54
12-11-2010,28.86,46.85,7.80,26.49,20.74,22.02,22.02,26.10,31.21
15-11-2010,28.63,46.64,7.83,26.56,20.66,22.01,22.09,26.06,31.15
16-11-2010,28.02,45.77,7.69,26.13,20.31,21.77,21.83,25.72,30.72
17-11-2010,28.00,45.99,7.65,26.15,20.31,21.79,21.83,25.75,30.99
18-11-2010,28.55,47.00,7.75,26.64,20.65,22.05,21.95,26.11,31.24
19-11-2010,28.75,47.36,7.75,26.78,20.70,22.08,21.89,26.14,31.41
22-11-2010,28.80,47.22,7.64,26.69,20.83,22.08,21.94,26.14,31.53
23-11-2010,28.29,46.30,7.52,26.38,20.52,21.84,21.71,25.79,31.06
24-11-2010,28.83,47.13,7.63,26.95,20.85,22.01,21.83,26.02,31.70
26-11-2010,28.44,46.57,7.55,26.74,20.75,21.86,21.71,25.83,31.55
29-11-2010,28.60,46.84,7.60,26.72,20.63,21.82,21.63,25.75,31.40
30-11-2010,28.60,46.69,7.54,26.64,20.38,21.70,21.62,25.52,31.32
01-12-2010,29.39,48.05,7.69,27.34,20.81,22.05,21.85,26.00,31.98
02-12-2010,29.84,48.80,7.89,27.75,21.06,22.09,21.91,26.21,32.38
03-12-2010,30.08,49.02,7.92,27.81,21.13,22.09,21.97,26.21,32.45
06-12-2010,30.12,49.17,7.91,27.79,21.13,22.05,21.90,26.05,32.46
07-12-2010,30.15,48.97,7.91,27.88,21.16,22.14,21.79,26.04,32.45
08-12-2010,29.88,48.74,8.04,27.79,21.31,22.22,21.69,26.07,32.42
09-12-2010,30.01,48.91,8.15,27.87,21.35,22.31,21.78,26.15,32.45
10-12-2010,30.25,49.08,8.22,28.11,21.45,22.33,21.86,26.37,32.56
13-12-2010,30.42,49.47,8.22,28.14,21.41,22.33,21.98,26.42,32.39
14-12-2010,30.44,49.28,8.14,28.26,21.47,22.45,22.02,26.70,32.38
15-12-2010,30.24,48.95,8.08,28.13,21.36,22.48,21.83,26.61,32.27
16-12-2010,30.55,49.27,8.09,28.44,21.40,22.67,22.03,26.79,32.51
17-12-2010,30.75,49.27,8.12,28.37,21.42,22.71,22.14,26.85,32.56
20-12-2010,30.88,49.65,8.14,28.37,21.43,22.67,22.19,26.83,32.75
21-12-2010,31.19,50.11,8.27,28.57,21.58,22.63,22.19,26.79,32.91
22-12-2010,31.17,50.29,8.37,28.67,21.58,22.72,22.29,26.85,32.94
23-12-2010,31.30,50.43,8.31,28.60,21.55,22.72,22.32,26.84,32.82
27-12-2010,31.29,50.25,8.38,28.64,21.60,22.64,22.31,26.77,32.72
28-12-2010,31.38,50.45,8.38,28.65,21.58,22.67,22.38,26.77,32.65
29-12-2010,31.49,50.92,8.36,28.65,21.59,22.68,22.33,26.79,32.73
30-12-2010,31.48,51.00,8.33,28.61,21.58,22.67,22.29,26.72,32.69
31-12-2010,31.51,51.05,8.35,28.65,21.54,22.67,22.29,26.69,32.63
03-01-2011,31.70,51.41,8.54,28.84,21.78,22.69,22.39,26.94,33.00
04-01-2011,31.52,51.02,8.52,28.79,21.85,22.63,22.49,27.04,32.82
05-01-2011,31.57,51.19,8.63,28.95,21.99,22.65,22.36,27.10,33.08
06-01-2011,31.44,50.71,8.57,28.90,22.10,22.55,22.37,27.21,32.87
07-01-2011,31.40,51.08,8.49,28.96,22.02,22.45,22.45,27.18,32.85
10-01-2011,31.44,50.88,8.47,29.01,22.04,22.45,22.32,27.10,32.85
11-01-2011,31.69,51.75,8.51,29.09,22.01,22.44,22.37,27.25,32.83
12-01-2011,31.99,52.39,8.65,29.34,22.21,22.63,22.47,27.39,32.91
13-01-2011,31.74,52.30,8.62,29.38,22.18,22.69,22.47,27.24,32.85
14-01-2011,31.77,52.85,8.76,29.49,22.37,22.68,22.56,27.27,33.06
18-01-2011,31.98,53.19,8.70,29.70,22.38,22.69,22.62,27.39,33.16
19-01-2011,31.25,52.55,8.51,29.39,22.25,22.65,22.59,27.22,32.83
20-01-2011,30.79,52.18,8.55,29.25,22.11,22.77,22.74,27.27,32.92
21-01-2011,30.72,52.45,8.62,29.48,21.99,22.79,22.71,27.28,32.95
24-01-2011,31.03,52.66,8.62,29.79,22.30,22.85,22.85,27.27,33.11
25-01-2011,31.06,52.45,8.59,29.72,22.40,22.91,22.81,27.25,33.11
26-01-2011,31.72,53.74,8.59,29.90,22.52,22.85,22.73,27.20,33.17
27-01-2011,31.49,53.43,8.66,30.01,22.59,22.63,22.80,27.28,33.41
28-01-2011,31.00,53.24,8.50,29.43,22.09,22.40,22.50,26.79,32.37
31-01-2011,31.49,54.70,8.58,29.76,22.22,22.31,22.54,26.84,32.40
01-02-2011,32.38,55.58,8.77,30.17,22.59,22.48,22.77,27.32,32.78
02-02-2011,32.28,55.62,8.69,30.08,22.63,22.41,22.65,27.24,32.71
03-02-2011,32.43,55.64,8.70,30.09,22.67,22.53,22.75,27.27,33.09
04-02-2011,32.42,55.48,8.69,30.20,22.82,22.66,22.61,27.41,33.30
07-02-2011,32.60,55.78,8.82,30.49,22.93,22.69,22.76,27.37,33.49
08-02-2011,32.71,55.59,8.88,30.69,23.03,22.79,22.75,27.45,33.88
09-02-2011,32.40,54.90,8.82,30.72,22.99,22.85,22.76,27.39,34.09
10-02-2011,32.48,55.43,8.83,30.84,22.90,22.75,22.80,27.41,34.16
11-02-2011,32.66,55.43,8.94,31.08,23.00,22.87,22.77,27.45,34.50
14-02-2011,33.00,56.66,8.95,31.05,23.01,22.76,22.61,27.53,34.35
15-02-2011,32.65,56.06,8.93,30.94,22.93,22.75,22.69,27.51,34.40
16-02-2011,33.04,56.82,8.98,31.08,23.07,22.82,22.61,27.64,34.69
17-02-2011,33.32,57.38,8.97,31.15,23.10,22.97,22.66,27.74,34.72
18-02-2011,32.98,57.61,9.01,31.24,23.09,23.04,22.66,27.81,34.88
22-02-2011,31.92,57.06,8.72,30.34,22.52,22.88,22.59,27.39,34.05
23-02-2011,31.72,58.20,8.68,29.80,22.26,22.82,22.53,27.13,33.54
24-02-2011,31.54,57.39,8.66,29.97,22.32,22.72,22.45,27.22,33.74
25-02-2011,31.99,58.34,8.78,30.25,22.61,22.84,22.58,27.42,34.10
28-02-2011,32.33,58.71,8.83,30.40,22.70,22.96,22.83,27.69,34.34
01-03-2011,31.55,57.54,8.63,29.68,22.29,22.80,22.60,27.48,33.70
02-03-2011,31.63,57.98,8.58,29.89,22.41,22.75,22.66,27.55,33.87
03-03-2011,32.29,58.94,8.75,30.61,22.73,22.98,22.89,28.11,34.42
04-03-2011,32.02,58.58,8.65,30.26,22.58,22.87,22.76,28.09,34.18
07-03-2011,31.48,58.15,8.59,30.00,22.31,22.80,22.84,27.85,33.87
08-03-2011,31.80,57.71,8.78,30.45,22.48,23.00,23.10,28.03,34.09
09-03-2011,31.30,57.32,8.77,30.37,22.38,23.14,23.35,28.07,34.15
10-03-2011,30.61,55.24,8.60,29.76,21.98,22.98,23.06,27.63,33.80
11-03-2011,31.06,56.22,8.66,30.11,22.07,22.99,23.13,27.72,33.98
14-03-2011,30.96,56.53,8.59,29.89,21.97,22.83,22.82,27.58,33.61
15-03-2011,30.93,56.10,8.48,29.59,21.64,22.62,22.39,27.27,33.33
16-03-2011,30.34,55.19,8.32,29.03,21.11,22.31,22.03,26.79,32.79
17-03-2011,30.85,56.90,8.43,29.47,21.32,22.41,22.07,27.11,32.92
18-03-2011,31.02,56.69,8.52,29.70,21.37,22.58,22.15,27.28,32.89
21-03-2011,31.56,58.31,8.58,30.37,21.73,22.88,22.43,27.45,33.38
22-03-2011,31.49,58.19,8.54,30.07,21.69,22.83,22.46,27.44,33.12
23-03-2011,31.90,58.32,8.51,30.19,21.81,22.88,22.46,27.42,33.40
24-03-2011,32.08,58.51,8.55,30.50,22.15,23.08,22.54,27.74,33.89
25-03-2011,32.24,59.05,8.57,30.59,22.19,23.09,22.54,27.81,33.96
28-03-2011,32.10,58.95,8.55,30.57,22.15,23.09,22.47,27.81,33.60
29-03-2011,32.44,59.66,8.57,30.82,22.31,23.19,22.67,27.97,33.90
30-03-2011,32.78,60.06,8.64,30.94,22.39,23.32,22.94,28.19,34.28
31-03-2011,32.89,59.89,8.60,31.07,22.36,23.27,22.88,28.19,34.14
01-04-2011,33.00,60.09,8.67,31.33,22.31,23.39,23.05,28.34,34.37
04-04-2011,33.26,60.11,8.66,31.34,22.23,23.43,23.03,28.50,34.45
05-04-2011,33.62,60.29,8.67,31.25,22.20,23.46,22.96,28.38,34.59
06-04-2011,33.36,59.61,8.76,31.30,22.35,23.57,23.13,28.43,34.51
07-04-2011,33.29,59.64,8.72,31.14,22.36,23.59,23.02,28.38,34.37
08-04-2011,33.07,59.85,8.65,30.87,22.24,23.52,22.97,28.39,34.18
11-04-2011,32.66,58.66,8.64,30.84,22.22,23.65,22.66,28.54,34.17
12-04-2011,32.24,56.88,8.61,30.59,22.04,23.72,22.61,28.50,34.11
13-04-2011,32.04,57.07,8.54,30.52,22.16,23.74,22.69,28.48,34.22
14-04-2011,32.14,57.45,8.47,30.52,22.13,23.88,22.80,28.63,34.17
15-04-2011,32.34,57.95,8.47,30.63,22.06,24.00,23.05,28.88,34.36
18-04-2011,31.92,57.10,8.36,30.19,21.88,23.84,22.84,28.54,34.02
19-04-2011,32.47,57.70,8.38,30.47,21.94,23.90,22.85,28.80,34.11
20-04-2011,32.89,58.98,8.40,30.95,22.40,24.03,23.12,29.08,34.71
21-04-2011,33.25,59.33,8.45,31.05,22.58,24.03,23.15,29.16,34.92
25-04-2011,33.00,58.98,8.45,30.95,22.63,23.96,23.17,29.21,34.87
26-04-2011,33.35,59.57,8.49,31.53,22.82,24.13,23.36,29.54,34.95
27-04-2011,33.43,59.53,8.55,31.68,22.95,24.28,23.55,29.87,35.35
28-04-2011,33.50,59.51,8.61,31.79,22.94,24.43,23.74,30.02,35.47
29-04-2011,33.58,60.41,8.60,31.91,22.94,24.51,23.80,30.02,35.47
02-05-2011,33.38,59.61,8.56,31.86,22.86,24.53,23.81,30.31,35.59
03-05-2011,33.06,58.09,8.60,31.73,22.86,24.60,23.96,30.22,35.41
04-05-2011,32.48,57.09,8.52,31.28,22.80,24.57,23.94,30.21,35.27
05-05-2011,32.09,55.90,8.43,31.14,22.67,24.38,23.76,30.02,35.20
06-05-2011,32.34,56.08,8.45,31.39,22.75,24.43,23.89,30.20,35.22
09-05-2011,32.84,57.12,8.44,31.53,22.80,24.53,23.95,30.38,35.27
10-05-2011,33.07,57.43,8.51,31.79,23.00,24.67,24.28,30.57,35.72
11-05-2011,32.19,55.73,8.41,31.41,22.81,24.65,24.22,30.51,35.41
12-05-2011,32.20,55.69,8.40,31.44,22.96,24.98,24.46,30.79,35.74
13-05-2011,31.77,55.42,8.28,31.09,22.70,24.98,24.35,30.74,35.48
16-05-2011,31.65,54.99,8.27,30.97,22.37,24.97,24.37,30.76,34.99
17-05-2011,31.32,54.96,8.33,30.55,22.37,25.03,24.55,30.77,35.04
18-05-2011,31.96,56.08,8.37,30.96,22.53,25.08,24.47,31.01,35.45
19-05-2011,31.98,56.11,8.37,31.16,22.58,25.21,24.53,30.94,35.56
20-05-2011,31.66,56.05,8.26,30.83,22.44,25.12,24.51,30.68,35.21
23-05-2011,31.35,55.17,8.14,30.40,22.13,24.95,24.22,30.38,34.89
24-05-2011,31.50,55.96,8.13,30.24,22.06,24.94,24.19,30.29,34.71
25-05-2011,31.93,56.86,8.13,30.50,22.14,24.77,24.14,30.33,34.73
26-05-2011,32.00,57.16,8.18,30.61,22.28,24.81,24.12,30.36,35.02
27-05-2011,32.32,57.28,8.24,30.74,22.38,24.91,24.14,30.39,35.14
31-05-2011,32.67,57.88,8.31,31.03,22.70,25.14,24.31,30.75,35.37
01-06-2011,31.65,56.51,8.03,30.03,22.22,24.86,24.06,30.31,34.57
02-06-2011,31.70,56.47,8.05,30.18,22.23,24.57,23.99,30.25,34.50
03-06-2011,31.30,56.49,7.99,29.78,21.91,24.34,23.83,29.97,34.03
06-06-2011,30.99,55.21,7.83,29.56,21.74,24.21,23.72,29.79,33.68
07-06-2011,31.10,55.20,7.81,29.55,21.67,24.18,23.76,29.88,33.73
08-06-2011,30.81,55.39,7.75,29.29,21.53,24.18,23.81,29.88,33.46
09-06-2011,31.30,56.14,7.84,29.51,21.54,24.32,23.82,30.19,33.73
10-06-2011,30.90,55.02,7.78,29.05,21.24,24.03,23.68,29.64,33.11
13-06-2011,30.74,54.17,7.86,29.06,21.26,24.15,23.78,29.78,33.07
14-06-2011,31.32,55.34,7.90,29.61,21.54,24.41,23.87,30.05,33.66
15-06-2011,30.60,54.06,7.73,29.15,21.13,24.03,23.57,29.63,33.13
16-06-2011,30.30,54.14,7.77,29.25,21.08,24.24,23.77,29.68,33.07
17-06-2011,30.29,54.03,7.85,29.39,21.06,24.38,23.92,29.75,33.31
20-06-2011,30.54,54.15,7.84,29.64,21.13,24.57,24.06,30.06,33.59
21-06-2011,31.33,55.23,7.95,30.11,21.50,24.54,24.07,30.24,34.27
22-06-2011,31.20,55.06,7.90,29.94,21.35,24.38,23.93,30.05,34.00
23-06-2011,31.18,54.49,7.82,29.88,21.50,24.17,23.72,30.05,34.13
24-06-2011,31.00,53.47,7.77,29.54,21.14,23.97,23.78,29.68,33.79
27-06-2011,31.05,53.77,7.86,29.78,21.43,24.08,23.96,29.83,34.20
28-06-2011,31.64,55.27,7.89,30.23,21.68,24.13,24.08,30.27,34.85
29-06-2011,32.14,55.96,8.06,30.38,21.85,24.26,24.20,30.29,34.99
30-06-2011,32.54,56.74,8.09,30.87,22.12,24.45,24.27,30.39,35.29
01-07-2011,32.85,57.30,8.23,31.43,22.50,24.65,24.58,30.77,36.00
05-07-2011,32.88,57.65,8.16,31.24,22.55,24.63,24.44,30.69,36.17
06-07-2011,33.02,57.55,8.12,31.41,22.63,24.77,24.48,30.77,36.05
07-07-2011,33.52,58.38,8.25,31.73,22.90,24.94,24.58,30.75,36.53
08-07-2011,33.26,57.89,8.14,31.35,22.79,24.85,24.49,30.62,36.30
11-07-2011,32.58,56.58,7.92,30.78,22.40,24.67,24.22,30.18,35.58
12-07-2011,32.46,56.35,7.89,30.46,22.21,24.59,24.33,30.20,35.44
13-07-2011,32.74,56.77,7.90,30.59,22.27,24.60,24.27,30.30,35.62
14-07-2011,32.43,56.39,7.84,30.27,22.06,24.48,24.16,30.27,35.35
15-07-2011,32.74,57.93,7.83,30.30,22.34,24.56,24.20,30.13,35.38
18-07-2011,32.34,57.69,7.72,29.95,22.24,24.40,23.98,29.89,35.01
19-07-2011,32.81,58.76,7.82,30.35,22.79,24.75,24.17,30.15,35.71
20-07-2011,32.80,58.60,7.90,30.41,22.69,24.69,24.32,30.04,35.47
21-07-2011,33.19,59.76,8.10,30.86,22.82,24.90,24.68,30.51,35.91
22-07-2011,33.02,60.06,8.07,30.55,23.03,24.86,24.53,30.45,36.04
25-07-2011,32.95,59.82,8.01,30.52,22.95,24.63,24.61,30.13,35.83
26-07-2011,32.61,59.58,8.00,29.95,23.04,24.56,24.53,29.90,35.78
27-07-2011,31.85,58.42,7.81,29.14,22.44,24.29,24.45,29.38,35.14
28-07-2011,31.78,58.18,7.81,28.88,22.40,24.29,24.31,29.34,34.96
29-07-2011,31.42,57.65,7.80,28.74,22.23,24.13,24.06,29.20,34.80
01-08-2011,31.31,57.53,7.77,28.58,22.21,24.05,24.12,28.69,34.61
02-08-2011,30.37,55.92,7.56,27.60,21.73,23.72,23.73,28.08,33.34
03-08-2011,30.50,55.59,7.59,27.79,21.99,23.83,23.72,28.10,33.56
04-08-2011,28.47,51.61,7.21,26.29,21.06,23.08,22.96,27.04,31.96
05-08-2011,28.40,51.31,7.08,26.31,20.95,23.45,23.14,27.24,31.97
08-08-2011,26.31,46.97,6.40,24.49,19.78,22.53,21.92,25.84,29.89
09-08-2011,27.90,49.33,6.90,25.67,20.68,23.07,22.66,26.83,31.30
10-08-2011,26.92,47.59,6.42,24.43,19.85,22.24,22.18,25.67,29.92
11-08-2011,28.27,50.07,6.79,25.52,20.64,22.87,23.12,26.83,31.25
12-08-2011,28.48,50.45,6.73,26.02,20.78,23.12,22.99,27.07,31.65
15-08-2011,28.92,52.19,6.94,26.45,21.16,23.45,23.79,27.55,32.12
16-08-2011,28.48,51.28,6.82,26.05,20.97,23.50,23.74,27.51,31.97
17-08-2011,28.55,51.51,6.85,25.97,20.87,23.66,23.93,27.51,31.88
18-08-2011,26.87,48.47,6.52,24.53,19.87,23.25,23.64,26.62,30.33
19-08-2011,26.48,47.63,6.40,24.15,19.39,23.13,23.46,26.55,29.91
22-08-2011,26.45,47.26,6.31,24.23,19.50,23.20,23.43,26.57,29.99
23-08-2011,27.39,49.40,6.51,25.08,20.22,23.69,23.85,27.37,31.13
24-08-2011,27.76,49.70,6.69,25.60,20.41,23.78,24.35,27.70,31.64
25-08-2011,27.47,48.63,6.67,25.13,20.09,23.42,23.98,27.25,31.04
26-08-2011,28.05,49.56,6.73,25.63,20.49,23.61,23.94,27.60,31.69
29-08-2011,28.90,51.05,7.01,26.46,21.00,24.06,24.41,28.29,32.64
30-08-2011,29.14,51.33,6.96,26.68,21.09,24.11,24.41,28.39,32.77
31-08-2011,29.21,51.69,7.05,26.86,21.05,24.17,24.58,28.57,32.97
01-09-2011,28.84,51.26,6.89,26.43,20.84,24.09,24.44,28.38,32.56
02-09-2011,28.13,49.92,6.61,25.61,20.37,23.76,24.16,27.76,31.65
06-09-2011,27.95,49.34,6.50,25.32,20.25,23.67,24.03,27.82,31.55
07-09-2011,28.72,51.17,6.80,26.09,20.77,24.08,24.28,28.49,32.37
08-09-2011,28.32,50.56,6.65,25.71,20.66,24.04,24.28,28.19,31.92
09-09-2011,27.43,48.88,6.44,25.03,20.23,23.50,23.79,27.36,31.08
12-09-2011,27.24,49.22,6.52,25.07,20.47,23.52,23.98,27.45,31.45
13-09-2011,27.67,49.25,6.56,25.54,20.71,23.60,24.11,27.72,31.81
14-09-2011,28.12,49.86,6.64,25.98,21.03,23.89,24.30,27.98,32.34
15-09-2011,28.61,50.86,6.81,26.51,21.37,24.16,24.63,28.26,32.91
16-09-2011,28.69,50.75,6.82,26.63,21.58,24.31,24.88,28.40,33.24
19-09-2011,28.25,49.98,6.64,26.39,21.54,24.11,24.77,28.13,33.21
20-09-2011,27.94,49.61,6.63,26.22,21.49,24.16,25.12,28.38,33.03
21-09-2011,26.65,47.53,6.30,25.14,21.17,23.69,24.67,27.63,32.02
22-09-2011,25.20,44.89,6.11,24.21,20.54,23.25,24.24,27.07,31.00
23-09-2011,25.14,44.39,6.18,24.43,20.74,23.26,24.46,27.10,31.47
26-09-2011,25.93,46.03,6.45,25.06,21.01,23.68,24.66,27.54,32.16
27-09-2011,26.48,46.74,6.48,25.48,21.27,23.83,24.75,27.96,32.44
28-09-2011,25.29,45.17,6.29,24.85,20.98,23.41,24.53,27.47,31.90
29-09-2011,25.32,45.66,6.47,25.18,20.93,23.64,24.90,27.67,31.61
30-09-2011,24.39,44.29,6.25,24.36,20.38,23.38,24.63,27.31,30.72
03-10-2011,23.77,42.72,5.96,23.64,19.93,23.05,24.05,26.42,29.83
04-10-2011,24.62,44.15,6.20,24.29,20.32,23.25,23.94,26.70,30.77
05-10-2011,25.62,45.76,6.29,24.84,20.76,23.30,23.94,27.13,31.33
06-10-2011,26.26,46.66,6.49,25.36,21.08,23.57,24.35,27.45,32.05
07-10-2011,25.81,46.01,6.26,25.24,20.97,23.70,24.45,27.41,31.99
10-10-2011,26.95,48.16,6.58,26.17,21.67,24.09,24.96,28.09,33.12
11-10-2011,26.97,48.19,6.57,26.26,21.73,24.04,24.68,28.00,33.21
12-10-2011,27.22,48.52,6.74,26.58,21.85,24.20,24.62,28.05,33.56
13-10-2011,27.11,48.46,6.58,26.34,22.07,24.16,24.64,28.05,33.51
14-10-2011,27.80,50.38,6.67,26.85,22.50,24.37,24.87,28.30,34.09
17-10-2011,26.91,49.47,6.46,26.08,22.14,24.13,24.80,27.81,33.41
18-10-2011,27.56,51.03,6.77,26.84,22.33,24.34,24.96,28.02,34.02
19-10-2011,26.75,50.54,6.65,26.52,21.91,24.28,25.00,27.93,33.54
20-10-2011,27.02,50.88,6.77,26.69,21.80,24.39,25.13,27.94,33.68
21-10-2011,27.73,51.82,6.94,27.26,22.07,24.81,25.56,28.48,34.63
24-10-2011,28.36,52.56,7.09,27.74,22.43,24.65,25.44,28.88,35.12
25-10-2011,27.68,51.40,6.88,27.17,22.04,24.38,25.15,28.30,34.35
26-10-2011,28.20,52.55,7.01,27.37,22.14,24.59,25.28,28.71,34.22
27-10-2011,29.68,54.89,7.43,28.56,22.83,24.90,25.84,29.37,35.11
28-10-2011,29.89,55.20,7.43,28.57,22.90,24.83,25.68,29.43,34.88
31-10-2011,28.63,52.65,7.14,27.86,22.49,24.50,25.51,28.87,34.37
01-11-2011,27.91,51.03,6.80,27.03,21.90,24.07,25.01,28.32,33.61
02-11-2011,28.53,52.60,7.00,27.53,22.14,24.27,25.42,28.48,33.99
03-11-2011,29.11,53.96,7.13,28.20,22.65,24.56,25.76,28.80,34.42
04-11-2011,29.09,53.92,7.03,28.02,22.53,24.46,25.62,28.59,34.30
07-11-2011,29.31,54.23,7.06,28.06,22.67,24.62,25.77,28.92,34.45
08-11-2011,29.65,55.05,7.20,28.38,22.91,24.88,25.92,29.23,34.83
09-11-2011,28.23,52.64,6.81,27.31,22.15,24.31,25.37,28.42,33.58
10-11-2011,28.53,53.58,6.84,27.60,22.18,24.53,25.54,28.81,33.89
11-11-2011,29.21,54.62,7.00,28.26,22.60,24.80,25.88,29.29,34.74
14-11-2011,28.96,53.92,6.86,28.10,22.45,24.65,25.62,29.11,34.50
15-11-2011,29.01,53.87,6.89,28.26,22.73,24.73,25.65,29.17,34.63
16-11-2011,28.33,53.11,6.73,27.84,22.40,24.51,25.34,28.65,33.97
17-11-2011,27.51,51.87,6.58,27.36,21.97,24.41,25.21,28.34,33.40
18-11-2011,27.64,51.56,6.61,27.45,21.81,24.50,25.36,28.27,33.35
21-11-2011,27.17,50.66,6.45,26.83,21.41,24.12,25.06,27.72,32.83
22-11-2011,26.97,50.14,6.39,26.64,21.39,24.13,24.76,27.78,32.82
23-11-2011,26.24,48.65,6.20,26.02,20.88,23.87,24.38,27.37,32.15
25-11-2011,26.12,48.30,6.24,25.97,20.76,23.94,24.48,27.28,32.01
28-11-2011,27.09,50.10,6.41,26.86,21.45,24.31,24.81,28.00,33.00
29-11-2011,27.12,50.88,6.38,26.86,21.34,24.56,25.08,28.13,33.09
30-11-2011,28.66,53.62,6.79,28.22,22.13,25.16,25.77,29.15,34.12
01-12-2011,28.50,53.31,6.74,28.15,22.26,25.11,25.73,29.19,34.15
02-12-2011,28.29,53.25,6.82,28.09,22.23,25.05,25.46,28.84,34.41
05-12-2011,28.60,53.91,6.96,28.40,22.51,25.17,25.66,28.88,34.71
06-12-2011,28.83,53.90,6.97,28.42,22.50,25.22,25.74,29.02,34.63
07-12-2011,28.86,53.42,7.05,28.37,22.51,25.27,25.69,29.20,34.81
08-12-2011,27.99,51.95,6.78,27.71,22.18,25.00,25.32,28.68,34.12
09-12-2011,28.32,53.10,6.93,28.30,22.50,25.22,25.64,29.07,34.63
12-12-2011,27.69,51.80,6.77,27.80,22.22,25.03,25.41,28.74,34.55
13-12-2011,27.23,51.39,6.66,27.46,22.03,24.96,25.54,28.71,33.87
14-12-2011,26.90,49.92,6.64,27.13,21.69,24.83,25.35,28.67,33.51
15-12-2011,27.07,49.73,6.65,27.28,21.65,25.09,25.69,28.99,33.56
16-12-2011,27.22,50.25,6.68,27.40,21.68,25.08,25.57,28.91,33.58
